Date,Time,RA,DEC,T-mag,N-mag,delta,deldot,S-O-T,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,Sky_SNR
2025-Jul-10,08:00,07 14 28.02,+11 05 24.3,37.460,25.290,17.3692908122511,10.5251069,11.1687,0.6895,0.1440524,95.994077,19.182728,n.a.,n.a.
2025-Jul-10,12:00,07 14 30.35,+11 05 20.8,37.461,25.290,17.3703002518513,10.4492227,11.1610,0.6890,0.1440372,96.026006,19.055229,n.a.,n.a.
2025-Jul-10,16:00,07 14 32.69,+11 05 17.2,37.462,25.291,17.3713023872178,10.3733381,11.1552,0.6885,0.1440213,96.057926,18.927625,n.a.,n.a.
2025-Jul-10,20:00,07 14 35.03,+11 05 13.6,37.462,25.291,17.3722972183040,10.2974529,11.1515,0.6882,0.1440045,96.089838,18.799913,n.a.,n.a.
2025-Jul-11,00:00,07 14 37.36,+11 05 10.0,37.463,25.291,17.3732847450531,10.2215671,11.1497,0.6879,0.1439870,96.121741,18.672093,n.a.,n.a.
2025-Jul-11,04:00,07 14 39.70,+11 05 06.4,37.463,25.291,17.3742649673964,10.1456805,11.1498,0.6878,0.1439687,96.153637,18.544163,n.a.,n.a.
2025-Jul-11,08:00,07 14 42.03,+11 05 02.8,37.464,25.292,17.3752378852523,10.0697930,11.1520,0.6878,0.1439496,96.185527,18.416122,n.a.,n.a.
2025-Jul-11,12:00,07 14 44.36,+11 04 59.1,37.465,25.292,17.3762034985252,9.9939045,11.1561,0.6880,0.1439297,96.217410,18.287969,n.a.,n.a.
2025-Jul-11,16:00,07 14 46.70,+11 04 55.5,37.465,25.292,17.3771618071040,9.9180147,11.1622,0.6882,0.1439091,96.249289,18.159702,n.a.,n.a.
2025-Jul-11,20:00,07 14 49.03,+11 04 51.8,37.466,25.293,17.3781128108615,9.8421235,11.1703,0.6886,0.1438877,96.281162,18.031320,n.a.,n.a.
2025-Jul-12,00:00,07 14 51.36,+11 04 48.1,37.466,25.293,17.3790565096532,9.7662307,11.1803,0.6891,0.1438655,96.313033,17.902821,n.a.,n.a.
2025-Jul-12,04:00,07 14 53.69,+11 04 44.4,37.467,25.293,17.3799929033167,9.6903361,11.1923,0.6897,0.1438425,96.344899,17.774204,n.a.,n.a.
2025-Jul-12,08:00,07 14 56.02,+11 04 40.6,37.468,25.293,17.3809219916708,9.6144395,11.2062,0.6905,0.1438188,96.376764,17.645468,n.a.,n.a.
2025-Jul-12,12:00,07 14 58.35,+11 04 36.9,37.468,25.294,17.3818437745151,9.5385407,11.2221,0.6913,0.1437942,96.408626,17.516612,n.a.,n.a.
2025-Jul-12,16:00,07 15 00.68,+11 04 33.1,37.469,25.294,17.3827582516295,9.4626396,11.2399,0.6923,0.1437689,96.440488,17.387633,n.a.,n.a.
2025-Jul-12,20:00,07 15 03.01,+11 04 29.3,37.469,25.294,17.3836654227738,9.3867358,11.2596,0.6934,0.1437429,96.472349,17.258531,n.a.,n.a.
2025-Jul-13,00:00,07 15 05.34,+11 04 25.5,37.470,25.294,17.3845652876874,9.3108293,11.2813,0.6946,0.1437160,96.504210,17.129305,n.a.,n.a.
2025-Jul-13,04:00,07 15 07.67,+11 04 21.6,37.471,25.295,17.3854578460895,9.2349197,11.3048,0.6959,0.1436883,96.536072,16.999952,n.a.,n.a.
2025-Jul-13,08:00,07 15 10.00,+11 04 17.8,37.471,25.295,17.3863430976791,9.1590069,11.3303,0.6973,0.1436599,96.567935,16.870472,n.a.,n.a.
2025-Jul-13,12:00,07 15 12.33,+11 04 13.9,37.472,25.295,17.3872210421350,9.0830906,11.3576,0.6989,0.1436307,96.599801,16.740863,n.a.,n.a.
2025-Jul-13,16:00,07 15 14.65,+11 04 10.0,37.472,25.296,17.3880916791163,9.0071707,11.3868,0.7005,0.1436007,96.631670,16.611124,n.a.,n.a.
2025-Jul-13,20:00,07 15 16.98,+11 04 06.1,37.473,25.296,17.3889550082630,8.9312470,11.4179,0.7023,0.1435699,96.663543,16.481253,n.a.,n.a.
2025-Jul-14,00:00,07 15 19.30,+11 04 02.2,37.474,25.296,17.3898110291965,8.8553192,11.4508,0.7042,0.1435384,96.695419,16.351250,n.a.,n.a.
2025-Jul-14,04:00,07 15 21.63,+11 03 58.2,37.474,25.296,17.3906597415206,8.7793873,11.4855,0.7062,0.1435060,96.727301,16.221113,n.a.,n.a.
2025-Jul-14,08:00,07 15 23.95,+11 03 54.3,37.475,25.297,17.3915011448220,8.7034509,11.5221,0.7083,0.1434729,96.759188,16.090841,n.a.,n.a.
2025-Jul-14,12:00,07 15 26.27,+11 03 50.3,37.475,25.297,17.3923352386720,8.6275101,11.5604,0.7105,0.1434389,96.791081,15.960433,n.a.,n.a.
2025-Jul-14,16:00,07 15 28.60,+11 03 46.3,37.476,25.297,17.3931620226271,8.5515645,11.6005,0.7128,0.1434042,96.822981,15.829887,n.a.,n.a.
2025-Jul-14,20:00,07 15 30.92,+11 03 42.3,37.476,25.298,17.3939814962308,8.4756142,11.6424,0.7153,0.1433687,96.854889,15.699202,n.a.,n.a.
2025-Jul-15,00:00,07 15 33.24,+11 03 38.3,37.477,25.298,17.3947936590152,8.3996589,11.6860,0.7178,0.1433324,96.886805,15.568377,n.a.,n.a.
2025-Jul-15,04:00,07 15 35.56,+11 03 34.2,37.478,25.298,17.3955985105021,8.3236986,11.7313,0.7205,0.1432953,96.918729,15.437411,n.a.,n.a.
2025-Jul-15,08:00,07 15 37.88,+11 03 30.1,37.478,25.299,17.3963960502055,8.2477332,11.7783,0.7232,0.1432573,96.950663,15.306303,n.a.,n.a.
2025-Jul-15,12:00,07 15 40.20,+11 03 26.0,37.479,25.299,17.3971862776330,8.1717627,11.8270,0.7260,0.1432186,96.982606,15.175052,n.a.,n.a.
2025-Jul-15,16:00,07 15 42.51,+11 03 21.9,37.479,25.299,17.3979691922880,8.0957870,11.8773,0.7290,0.1431791,97.014560,15.043657,n.a.,n.a.
2025-Jul-15,20:00,07 15 44.83,+11 03 17.8,37.480,25.300,17.3987447936721,8.0198062,11.9293,0.7320,0.1431387,97.046525,14.912117,n.a.,n.a.
2025-Jul-16,00:00,07 15 47.15,+11 03 13.7,37.481,25.300,17.3995130812872,7.9438201,11.9829,0.7352,0.1430976,97.078501,14.780430,n.a.,n.a.
2025-Jul-16,04:00,07 15 49.46,+11 03 09.5,37.481,25.300,17.4002740546381,7.8678290,12.0381,0.7384,0.1430556,97.110490,14.648597,n.a.,n.a.
2025-Jul-16,08:00,07 15 51.78,+11 03 05.3,37.482,25.301,17.4010277132349,7.7918328,12.0949,0.7418,0.1430128,97.142491,14.516617,n.a.,n.a.
2025-Jul-16,12:00,07 15 54.09,+11 03 01.1,37.482,25.301,17.4017740565958,7.7158316,12.1532,0.7452,0.1429692,97.174505,14.384488,n.a.,n.a.
2025-Jul-16,16:00,07 15 56.40,+11 02 56.9,37.483,25.301,17.4025130842500,7.6398256,12.2131,0.7487,0.1429247,97.206533,14.252209,n.a.,n.a.
2025-Jul-16,20:00,07 15 58.71,+11 02 52.7,37.483,25.302,17.4032447957403,7.5638150,12.2745,0.7523,0.1428794,97.238575,14.119781,n.a.,n.a.
2025-Jul-17,00:00,07 16 01.03,+11 02 48.5,37.484,25.302,17.4039691906266,7.4877999,12.3373,0.7560,0.1428333,97.270632,13.987202,n.a.,n.a.
2025-Jul-17,04:00,07 16 03.34,+11 02 44.2,37.485,25.302,17.4046862684884,7.4117805,12.4016,0.7598,0.1427864,97.302704,13.854473,n.a.,n.a.
2025-Jul-17,08:00,07 16 05.64,+11 02 39.9,37.485,25.303,17.4053960289288,7.3357571,12.4674,0.7637,0.1427386,97.334791,13.721591,n.a.,n.a.
2025-Jul-17,12:00,07 16 07.95,+11 02 35.6,37.486,25.303,17.4060984715770,7.2597300,12.5345,0.7676,0.1426899,97.366894,13.588558,n.a.,n.a.
2025-Jul-17,16:00,07 16 10.26,+11 02 31.3,37.486,25.303,17.4067935960924,7.1836996,12.6031,0.7717,0.1426404,97.399013,13.455372,n.a.,n.a.
2025-Jul-17,20:00,07 16 12.57,+11 02 26.9,37.487,25.304,17.4074814021677,7.1076661,12.6731,0.7758,0.1425901,97.431150,13.322033,n.a.,n.a.
2025-Jul-18,00:00,07 16 14.87,+11 02 22.6,37.487,25.304,17.4081618895326,7.0316301,12.7444,0.7800,0.1425388,97.463303,13.188541,n.a.,n.a.
2025-Jul-18,04:00,07 16 17.17,+11 02 18.2,37.488,25.304,17.4088350579574,6.9555919,12.8170,0.7843,0.1424868,97.495474,13.054895,n.a.,n.a.
2025-Jul-18,08:00,07 16 19.48,+11 02 13.8,37.489,25.305,17.4095009072570,6.8795520,12.8909,0.7886,0.1424338,97.527663,12.921096,n.a.,n.a.
2025-Jul-18,12:00,07 16 21.78,+11 02 09.4,37.489,25.305,17.4101594372942,6.8035109,12.9662,0.7931,0.1423800,97.559869,12.787143,n.a.,n.a.
2025-Jul-18,16:00,07 16 24.08,+11 02 05.0,37.490,25.305,17.4108106479840,6.7274693,13.0426,0.7976,0.1423253,97.592095,12.653036,n.a.,n.a.
2025-Jul-18,20:00,07 16 26.38,+11 02 00.6,37.490,25.306,17.4114545392972,6.6514276,13.1204,0.8022,0.1422698,97.624339,12.518775,n.a.,n.a.
2025-Jul-19,00:00,07 16 28.68,+11 01 56.1,37.491,25.306,17.4120911112647,6.5753866,13.1993,0.8068,0.1422133,97.656601,12.384360,n.a.,n.a.
2025-Jul-19,04:00,07 16 30.98,+11 01 51.6,37.491,25.306,17.4127203639808,6.4993469,13.2795,0.8116,0.1421560,97.688884,12.249792,n.a.,n.a.
2025-Jul-19,08:00,07 16 33.27,+11 01 47.1,37.492,25.307,17.4133422976078,6.4233093,13.3608,0.8164,0.1420978,97.721185,12.115070,n.a.,n.a.
2025-Jul-19,12:00,07 16 35.57,+11 01 42.6,37.492,25.307,17.4139569123799,6.3472745,13.4433,0.8212,0.1420387,97.753507,11.980195,n.a.,n.a.
2025-Jul-19,16:00,07 16 37.86,+11 01 38.1,37.493,25.307,17.4145642086068,6.2712433,13.5269,0.8262,0.1419786,97.785848,11.845166,n.a.,n.a.
2025-Jul-19,20:00,07 16 40.16,+11 01 33.6,37.494,25.308,17.4151641866781,6.1952166,13.6116,0.8312,0.1419177,97.818209,11.709985,n.a.,n.a.
2025-Jul-20,00:00,07 16 42.45,+11 01 29.0,37.494,25.308,17.4157568470670,6.1191952,13.6975,0.8362,0.1418559,97.850591,11.574651,n.a.,n.a.
2025-Jul-20,04:00,07 16 44.74,+11 01 24.4,37.495,25.308,17.4163421903342,6.0431802,13.7844,0.8414,0.1417932,97.882993,11.439166,n.a.,n.a.
2025-Jul-20,08:00,07 16 47.03,+11 01 19.8,37.495,25.309,17.4169202171318,5.9671724,13.8723,0.8465,0.1417295,97.915415,11.303529,n.a.,n.a.
2025-Jul-20,12:00,07 16 49.32,+11 01 15.2,37.496,25.309,17.4174909282069,5.8911729,13.9613,0.8518,0.1416650,97.947858,11.167742,n.a.,n.a.
2025-Jul-20,16:00,07 16 51.60,+11 01 10.6,37.496,25.310,17.4180543244056,5.8151827,14.0513,0.8571,0.1415995,97.980322,11.031804,n.a.,n.a.
2025-Jul-20,20:00,07 16 53.89,+11 01 05.9,37.497,25.310,17.4186104066763,5.7392028,14.1423,0.8625,0.1415331,98.012806,10.895716,n.a.,n.a.
2025-Jul-21,00:00,07 16 56.18,+11 01 01.3,37.497,25.310,17.4191591760727,5.6632345,14.2343,0.8679,0.1414657,98.045311,10.759480,n.a.,n.a.
2025-Jul-21,04:00,07 16 58.46,+11 00 56.6,37.498,25.311,17.4197006337582,5.5872789,14.3273,0.8733,0.1413975,98.077837,10.623096,n.a.,n.a.
2025-Jul-21,08:00,07 17 00.74,+11 00 51.9,37.499,25.311,17.4202347810077,5.5113371,14.4211,0.8789,0.1413283,98.110384,10.486564,n.a.,n.a.
2025-Jul-21,12:00,07 17 03.02,+11 00 47.2,37.499,25.311,17.4207616192116,5.4354103,14.5160,0.8845,0.1412582,98.142952,10.349886,n.a.,n.a.
2025-Jul-21,16:00,07 17 05.30,+11 00 42.5,37.500,25.312,17.4212811498778,5.3594999,14.6117,0.8901,0.1411871,98.175541,10.213062,n.a.,n.a.
2025-Jul-21,20:00,07 17 07.58,+11 00 37.7,37.500,25.312,17.4217933746347,5.2836070,14.7083,0.8958,0.1411151,98.208151,10.076094,n.a.,n.a.
2025-Jul-22,00:00,07 17 09.86,+11 00 32.9,37.501,25.312,17.4222982952333,5.2077329,14.8058,0.9015,0.1410422,98.240782,9.9389816,n.a.,n.a.
2025-Jul-22,04:00,07 17 12.13,+11 00 28.2,37.501,25.313,17.4227959135493,5.1318790,14.9041,0.9073,0.1409683,98.273433,9.8017265,n.a.,n.a.
2025-Jul-22,08:00,07 17 14.40,+11 00 23.4,37.502,25.313,17.4232862315850,5.0560465,15.0033,0.9131,0.1408935,98.306106,9.6643295,n.a.,n.a.
2025-Jul-22,12:00,07 17 16.68,+11 00 18.6,37.502,25.314,17.4237692514706,4.9802368,15.1033,0.9190,0.1408177,98.338800,9.5267916,n.a.,n.a.
2025-Jul-22,16:00,07 17 18.95,+11 00 13.7,37.503,25.314,17.4242449754660,4.9044513,15.2041,0.9249,0.1407410,98.371514,9.3891137,n.a.,n.a.
2025-Jul-22,20:00,07 17 21.22,+11 00 08.9,37.503,25.314,17.4247134059611,4.8286913,15.3056,0.9309,0.1406633,98.404249,9.2512968,n.a.,n.a.
2025-Jul-23,00:00,07 17 23.49,+11 00 04.0,37.504,25.315,17.4251745454774,4.7529582,15.4080,0.9369,0.1405847,98.437006,9.1133420,n.a.,n.a.
2025-Jul-23,04:00,07 17 25.75,+10 59 59.1,37.505,25.315,17.4256283966674,4.6772533,15.5111,0.9429,0.1405052,98.469783,8.9752501,n.a.,n.a.
2025-Jul-23,08:00,07 17 28.02,+10 59 54.2,37.505,25.315,17.4260749623158,4.6015780,15.6150,0.9490,0.1404247,98.502581,8.8370222,n.a.,n.a.
2025-Jul-23,12:00,07 17 30.28,+10 59 49.3,37.506,25.316,17.4265142453387,4.5259337,15.7196,0.9551,0.1403433,98.535399,8.6986593,n.a.,n.a.
2025-Jul-23,16:00,07 17 32.54,+10 59 44.4,37.506,25.316,17.4269462487834,4.4503218,15.8249,0.9613,0.1402609,98.568239,8.5601622,n.a.,n.a.
2025-Jul-23,20:00,07 17 34.80,+10 59 39.5,37.507,25.317,17.4273709758278,4.3747435,15.9309,0.9675,0.1401775,98.601099,8.4215319,n.a.,n.a.
2025-Jul-24,00:00,07 17 37.06,+10 59 34.5,37.507,25.317,17.4277884297792,4.2992003,16.0377,0.9737,0.1400933,98.633981,8.2827692,n.a.,n.a.
2025-Jul-24,04:00,07 17 39.32,+10 59 29.5,37.508,25.317,17.4281986140733,4.2236934,16.1450,0.9800,0.1400081,98.666883,8.1438751,n.a.,n.a.
2025-Jul-24,08:00,07 17 41.58,+10 59 24.5,37.508,25.318,17.4286015322729,4.1482242,16.2531,0.9863,0.1399219,98.699806,8.0048503,n.a.,n.a.
2025-Jul-24,12:00,07 17 43.83,+10 59 19.5,37.509,25.318,17.4289971880656,4.0727939,16.3618,0.9927,0.1398348,98.732751,7.8656957,n.a.,n.a.
2025-Jul-24,16:00,07 17 46.08,+10 59 14.5,37.509,25.318,17.4293855852625,3.9974039,16.4711,0.9990,0.1397468,98.765716,7.7264119,n.a.,n.a.
2025-Jul-24,20:00,07 17 48.34,+10 59 09.5,37.510,25.319,17.4297667277960,3.9220554,16.5811,1.0055,0.1396578,98.798703,7.5869997,n.a.,n.a.
2025-Jul-25,00:00,07 17 50.58,+10 59 04.4,37.510,25.319,17.4301406197171,3.8467495,16.6917,1.0119,0.1395679,98.831711,7.4474598,n.a.,n.a.
2025-Jul-25,04:00,07 17 52.83,+10 58 59.3,37.511,25.319,17.4305072651932,3.7714875,16.8028,1.0184,0.1394770,98.864740,7.3077927,n.a.,n.a.
2025-Jul-25,08:00,07 17 55.08,+10 58 54.2,37.511,25.320,17.4308666685058,3.6962706,16.9146,1.0249,0.1393852,98.897791,7.1679990,n.a.,n.a.
2025-Jul-25,12:00,07 17 57.32,+10 58 49.1,37.512,25.320,17.4312188340469,3.6210999,17.0269,1.0314,0.1392925,98.930864,7.0280792,n.a.,n.a.
2025-Jul-25,16:00,07 17 59.57,+10 58 44.0,37.512,25.321,17.4315637663172,3.5459765,17.1398,1.0380,0.1391989,98.963959,6.8880338,n.a.,n.a.
2025-Jul-25,20:00,07 18 01.81,+10 58 38.9,37.513,25.321,17.4319014699222,3.4709015,17.2533,1.0446,0.1391044,98.997076,6.7478632,n.a.,n.a.
2025-Jul-26,00:00,07 18 04.05,+10 58 33.7,37.513,25.321,17.4322319495700,3.3958759,17.3673,1.0512,0.1390089,99.030215,6.6075677,n.a.,n.a.
2025-Jul-26,04:00,07 18 06.28,+10 58 28.6,37.514,25.322,17.4325552100676,3.3209008,17.4819,1.0578,0.1389125,99.063377,6.4671476,n.a.,n.a.
2025-Jul-26,08:00,07 18 08.52,+10 58 23.4,37.515,25.322,17.4328712563182,3.2459771,17.5969,1.0645,0.1388152,99.096562,6.3266032,n.a.,n.a.
2025-Jul-26,12:00,07 18 10.75,+10 58 18.2,37.515,25.322,17.4331800933178,3.1711058,17.7125,1.0712,0.1387170,99.129770,6.1859346,n.a.,n.a.
2025-Jul-26,16:00,07 18 12.98,+10 58 13.0,37.516,25.323,17.4334817261524,3.0962877,17.8286,1.0779,0.1386178,99.163002,6.0451421,n.a.,n.a.
2025-Jul-26,20:00,07 18 15.21,+10 58 07.8,37.516,25.323,17.4337761599949,3.0215239,17.9452,1.0847,0.1385178,99.196257,5.9042256,n.a.,n.a.
2025-Jul-27,00:00,07 18 17.44,+10 58 02.5,37.517,25.324,17.4340634001016,2.9468151,18.0623,1.0914,0.1384169,99.229536,5.7631852,n.a.,n.a.
2025-Jul-27,04:00,07 18 19.67,+10 57 57.3,37.517,25.324,17.4343434518098,2.8721621,18.1799,1.0982,0.1383150,99.262840,5.6220210,n.a.,n.a.
2025-Jul-27,08:00,07 18 21.89,+10 57 52.0,37.518,25.324,17.4346163205345,2.7975658,18.2979,1.1050,0.1382123,99.296169,5.4807328,n.a.,n.a.
2025-Jul-27,12:00,07 18 24.12,+10 57 46.7,37.518,25.325,17.4348820117656,2.7230269,18.4164,1.1119,0.1381087,99.329523,5.3393205,n.a.,n.a.
2025-Jul-27,16:00,07 18 26.34,+10 57 41.4,37.519,25.325,17.4351405310654,2.6485461,18.5353,1.1187,0.1380042,99.362902,5.1977841,n.a.,n.a.
2025-Jul-27,20:00,07 18 28.56,+10 57 36.1,37.519,25.325,17.4353918840653,2.5741243,18.6547,1.1256,0.1378988,99.396308,5.0561232,n.a.,n.a.
2025-Jul-28,00:00,07 18 30.77,+10 57 30.7,37.520,25.326,17.4356360764637,2.4997619,18.7745,1.1325,0.1377925,99.429740,4.9143377,n.a.,n.a.
2025-Jul-28,04:00,07 18 32.99,+10 57 25.4,37.520,25.326,17.4358731140234,2.4254598,18.8947,1.1394,0.1376853,99.463199,4.7724273,n.a.,n.a.
2025-Jul-28,08:00,07 18 35.20,+10 57 20.0,37.521,25.326,17.4361030025693,2.3512184,19.0154,1.1464,0.1375773,99.496686,4.6303917,n.a.,n.a.
2025-Jul-28,12:00,07 18 37.41,+10 57 14.7,37.521,25.327,17.4363257479857,2.2770385,19.1364,1.1533,0.1374684,99.530200,4.4882306,n.a.,n.a.
2025-Jul-28,16:00,07 18 39.62,+10 57 09.3,37.522,25.327,17.4365413562147,2.2029207,19.2579,1.1603,0.1373586,99.563742,4.3459436,n.a.,n.a.
2025-Jul-28,20:00,07 18 41.83,+10 57 03.9,37.522,25.328,17.4367498332538,2.1288654,19.3798,1.1673,0.1372480,99.597314,4.2035302,n.a.,n.a.
2025-Jul-29,00:00,07 18 44.04,+10 56 58.4,37.523,25.328,17.4369511851541,2.0548733,19.5020,1.1743,0.1371365,99.630915,4.0609901,n.a.,n.a.
2025-Jul-29,04:00,07 18 46.24,+10 56 53.0,37.523,25.328,17.4371454180182,1.9809448,19.6247,1.1813,0.1370241,99.664545,3.9183229,n.a.,n.a.
2025-Jul-29,08:00,07 18 48.44,+10 56 47.5,37.524,25.329,17.4373325379991,1.9070805,19.7477,1.1883,0.1369109,99.698206,3.7755279,n.a.,n.a.
2025-Jul-29,12:00,07 18 50.64,+10 56 42.1,37.524,25.329,17.4375125512980,1.8332809,19.8711,1.1954,0.1367968,99.731898,3.6326048,n.a.,n.a.
2025-Jul-29,16:00,07 18 52.84,+10 56 36.6,37.525,25.329,17.4376854641630,1.7595464,19.9948,1.2024,0.1366818,99.765622,3.4895531,n.a.,n.a.
2025-Jul-29,20:00,07 18 55.03,+10 56 31.1,37.525,25.330,17.4378512828879,1.6858776,20.1190,1.2095,0.1365660,99.799377,3.3463721,n.a.,n.a.
2025-Jul-30,00:00,07 18 57.22,+10 56 25.6,37.526,25.330,17.4380100138105,1.6122748,20.2434,1.2166,0.1364494,99.833165,3.2030613,n.a.,n.a.
2025-Jul-30,04:00,07 18 59.42,+10 56 20.1,37.526,25.330,17.4381616633118,1.5387385,20.3682,1.2237,0.1363319,99.866987,3.0596202,n.a.,n.a.
2025-Jul-30,08:00,07 19 01.60,+10 56 14.5,37.527,25.331,17.4383062378147,1.4652692,20.4933,1.2308,0.1362136,99.900842,2.9160482,n.a.,n.a.
2025-Jul-30,12:00,07 19 03.79,+10 56 09.0,37.527,25.331,17.4384437437829,1.3918672,20.6188,1.2379,0.1360944,99.934731,2.7723447,n.a.,n.a.
2025-Jul-30,16:00,07 19 05.97,+10 56 03.4,37.528,25.332,17.4385741877202,1.3185330,20.7446,1.2451,0.1359744,99.968655,2.6285091,n.a.,n.a.
2025-Jul-30,20:00,07 19 08.16,+10 55 57.8,37.528,25.332,17.4386975761692,1.2452670,20.8707,1.2522,0.1358536,100.00261,2.4845408,n.a.,n.a.
2025-Jul-31,00:00,07 19 10.34,+10 55 52.2,37.529,25.332,17.4388139157110,1.1720696,20.9972,1.2594,0.1357319,100.03661,2.3404392,n.a.,n.a.
2025-Jul-31,04:00,07 19 12.51,+10 55 46.6,37.529,25.333,17.4389232129640,1.0989411,21.1239,1.2666,0.1356094,100.07064,2.1962035,n.a.,n.a.
2025-Jul-31,08:00,07 19 14.69,+10 55 41.0,37.530,25.333,17.4390254745835,1.0258819,21.2510,1.2737,0.1354861,100.10471,2.0518333,n.a.,n.a.
2025-Jul-31,12:00,07 19 16.86,+10 55 35.4,37.530,25.333,17.4391207072606,0.9528924,21.3783,1.2809,0.1353620,100.13882,1.9073278,n.a.,n.a.
2025-Jul-31,16:00,07 19 19.03,+10 55 29.7,37.531,25.334,17.4392089177224,0.8799730,21.5059,1.2881,0.1352370,100.17297,1.7626865,n.a.,n.a.
2025-Jul-31,20:00,07 19 21.20,+10 55 24.1,37.531,25.334,17.4392901127303,0.8071241,21.6339,1.2953,0.1351112,100.20715,1.6179086,n.a.,n.a.
2025-Aug-01,00:00,07 19 23.37,+10 55 18.4,37.532,25.334,17.4393642990806,0.7343459,21.7621,1.3026,0.1349846,100.24138,1.4729935,n.a.,n.a.
2025-Aug-01,04:00,07 19 25.53,+10 55 12.7,37.532,25.335,17.4394314836030,0.6616388,21.8906,1.3098,0.1348572,100.27564,1.3279406,n.a.,n.a.
2025-Aug-01,08:00,07 19 27.70,+10 55 07.0,37.533,25.335,17.4394916731607,0.5890032,22.0194,1.3170,0.1347290,100.30995,1.1827491,n.a.,n.a.
2025-Aug-01,12:00,07 19 29.86,+10 55 01.3,37.533,25.335,17.4395448746496,0.5164394,22.1484,1.3243,0.1345999,100.34430,1.0374185,n.a.,n.a.
2025-Aug-01,16:00,07 19 32.01,+10 54 55.5,37.534,25.336,17.4395910949979,0.4439478,22.2777,1.3315,0.1344701,100.37869,0.8919480,n.a.,n.a.
2025-Aug-01,20:00,07 19 34.17,+10 54 49.8,37.534,25.336,17.4396303411655,0.3715286,22.4073,1.3388,0.1343394,100.41312,0.7463370,n.a.,n.a.
2025-Aug-02,00:00,07 19 36.32,+10 54 44.0,37.535,25.337,17.4396626201437,0.2991823,22.5371,1.3460,0.1342080,100.44760,0.6005847,n.a.,n.a.
2025-Aug-02,04:00,07 19 38.47,+10 54 38.3,37.535,25.337,17.4396879389542,0.2269090,22.6672,1.3533,0.1340757,100.48212,0.4546905,n.a.,n.a.
2025-Aug-02,08:00,07 19 40.62,+10 54 32.5,37.535,25.337,17.4397063046493,0.1547092,22.7975,1.3606,0.1339427,100.51668,0.3086537,n.a.,n.a.
2025-Aug-02,12:00,07 19 42.77,+10 54 26.7,37.536,25.338,17.4397177243104,0.0825830,22.9281,1.3679,0.1338088,100.55129,0.1624736,n.a.,n.a.
2025-Aug-02,16:00,07 19 44.91,+10 54 20.9,37.536,25.338,17.4397222050482,0.0105309,23.0590,1.3752,0.1336742,100.58595,0.0161495,n.a.,n.a.
2025-Aug-02,20:00,07 19 47.05,+10 54 15.1,37.537,25.338,17.4397197540016,-0.0614468,23.1900,1.3825,0.1335387,100.62066,-0.130319,n.a.,n.a.
2025-Aug-03,00:00,07 19 49.19,+10 54 09.2,37.537,25.339,17.4397103783374,-0.1333500,23.3213,1.3897,0.1334025,100.65541,-0.276934,n.a.,n.a.
2025-Aug-03,04:00,07 19 51.32,+10 54 03.4,37.538,25.339,17.4396940852490,-0.2051784,23.4528,1.3971,0.1332655,100.69021,-0.423694,n.a.,n.a.
2025-Aug-03,08:00,07 19 53.46,+10 53 57.5,37.538,25.339,17.4396708819562,-0.2769315,23.5846,1.4044,0.1331277,100.72506,-0.570601,n.a.,n.a.
2025-Aug-03,12:00,07 19 55.59,+10 53 51.6,37.539,25.340,17.4396407757043,-0.3486093,23.7166,1.4117,0.1329891,100.75996,-0.717656,n.a.,n.a.
2025-Aug-03,16:00,07 19 57.72,+10 53 45.7,37.539,25.340,17.4396037737630,-0.4202114,23.8488,1.4190,0.1328498,100.79491,-0.864860,n.a.,n.a.
2025-Aug-03,20:00,07 19 59.84,+10 53 39.8,37.540,25.340,17.4395598834255,-0.4917377,23.9812,1.4263,0.1327096,100.82991,-1.012213,n.a.,n.a.
2025-Aug-04,00:00,07 20 01.97,+10 53 33.9,37.540,25.341,17.4395091120079,-0.5631878,24.1139,1.4336,0.1325687,100.86496,-1.159716,n.a.,n.a.
2025-Aug-04,04:00,07 20 04.09,+10 53 28.0,37.541,25.341,17.4394514668476,-0.6345616,24.2467,1.4409,0.1324270,100.90007,-1.307369,n.a.,n.a.
2025-Aug-04,08:00,07 20 06.21,+10 53 22.0,37.541,25.341,17.4393869553028,-0.7058588,24.3798,1.4483,0.1322845,100.93523,-1.455175,n.a.,n.a.
2025-Aug-04,12:00,07 20 08.32,+10 53 16.1,37.542,25.342,17.4393155847506,-0.7770793,24.5130,1.4556,0.1321413,100.97044,-1.603132,n.a.,n.a.
2025-Aug-04,16:00,07 20 10.43,+10 53 10.1,37.542,25.342,17.4392373625868,-0.8482229,24.6465,1.4629,0.1319973,101.00571,-1.751244,n.a.,n.a.
2025-Aug-04,20:00,07 20 12.55,+10 53 04.1,37.543,25.342,17.4391522962235,-0.9192893,24.7801,1.4703,0.1318526,101.04103,-1.899509,n.a.,n.a.
2025-Aug-05,00:00,07 20 14.65,+10 52 58.1,37.543,25.343,17.4390603930884,-0.9902786,24.9140,1.4776,0.1317070,101.07641,-2.047930,n.a.,n.a.
2025-Aug-05,04:00,07 20 16.76,+10 52 52.1,37.543,25.343,17.4389616606233,-1.0611904,25.0481,1.4849,0.1315607,101.11185,-2.196507,n.a.,n.a.
